"TIME";"DESTINATION";"DESTINATION_PLANET";"CREDITS";"LOOT_TYPE";"LOOT"
"2018-12-05 07:58:02";"Shklovsky";"Phobos";6500;"resource";"Plastids (300x)"
"2018-12-05 07:51:01";"Morax";"Europa";0;"resource";"Fieldron (3x)"
"2018-12-05 07:47:01";"Berehynia";"Sedna";14000;"";""
"2018-12-05 07:26:01";"Keeler";"Saturn";0;"resource";"Orokin Reactor Blueprint"
"2018-12-05 07:25:01";"Cerberus";"Pluto";14900;"";""
"2018-12-05 07:12:01";"Erpo";"Earth";4100;"resource";"Salvage (300x)"
"2018-12-05 07:10:01";"Caloris";"Mercury";4700;"";""
"2018-12-05 06:46:01";"Amalthea";"Jupiter";8600;"blueprint";"Dark Dagger"
"2018-12-05 06:39:02";"Oestrus";"Eris";13400;"miscellaneous";"150 ENDO"
"2018-12-05 06:36:02";"Sycorax";"Uranus";10400;"blueprint";"Atlas Tartarus Helmet"
"2018-12-05 06:16:02";"Valefor";"Europa";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-12-05 06:16:02";"Naamah";"Europa";0;"resource";"Fieldron (3x)"
"2018-12-05 06:16:02";"Orias";"Europa";0;"resource";"Fieldron (3x)"
"2018-12-05 06:04:01";"Lex";"Ceres";7700;"miscellaneous";"100 ENDO"
"2018-12-05 06:01:01";"Stribog";"Void";9500;"resource";"Void Traces (20x)"
"2018-12-05 05:50:02";"Neso";"Neptune";11900;"miscellaneous";"Focus Energy"
"2018-12-05 05:25:02";"Skyresh";"Phobos";6800;"";""
"2018-12-05 05:15:01";"Valefor";"Europa";9200;"miscellaneous";"100 ENDO"
"2018-12-05 05:08:02";"Kappa";"Sedna";13700;"";""
"2018-12-05 04:52:01";"Ara";"Mars";6500;"resource";"Rubedo (450x)"
"2018-12-05 04:48:01";"Kokabiel";"Europa";0;"resource";"Mutagen Mass (2x)"
"2018-12-05 04:32:01";"Caliban";"Uranus";10700;"resource";"Nitain Extract"
"2018-12-05 04:23:02";"Caloris";"Mercury";5300;"";""
"2018-12-05 04:02:01";"Carpo";"Jupiter";8000;"resource";"Salvage (300x)"
"2018-12-05 03:56:02";"Cinxia";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-12-05 03:56:02";"Exta";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-12-05 03:47:01";"Unda";"Venus";4700;"";""
"2018-12-05 03:16:02";"Calypso";"Saturn";10400;"resource";"Plastids (300x)"
"2018-12-05 03:04:02";"Thon";"Ceres";7700;"";""
"2018-12-05 02:55:02";"Cambria";"Earth";4100;"resource";"Alloy Plate (1,500x)"
"2018-12-05 02:26:02";"Nuovo";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-12-05 02:26:02";"Palus";"Pluto";14900;"resource";"Oxium (300x)"
"2018-12-05 02:24:01";"Sorath";"Europa";8900;"";""
"2018-12-05 02:09:01";"Naga";"Sedna";13100;"";""
"2018-12-05 01:53:01";"Ares";"Mars";5900;"blueprint";"Ember Backdraft Helmet"
"2018-12-05 01:26:01";"Caelus";"Uranus";11300;"miscellaneous";"Animal Instinct"
"2018-12-05 01:24:01";"Amalthea";"Jupiter";8300;"miscellaneous";"100 ENDO"
"2018-12-05 01:11:02";"V Prime";"Venus";4100;"resource";"Ferrite (3,000x)"
"2018-12-05 00:56:01";"Naeglar";"Eris";12200;"";""
"2018-12-05 00:45:02";"Skyresh";"Phobos";7100;"blueprint";"Mag Gauss Helmet"
"2018-12-05 00:22:01";"Anthe";"Saturn";10100;"";""
"2018-12-05 00:22:01";"Hepit";"Void";6200;"resource";"Void Traces (20x)"
"2018-12-05 00:05:01";"Caloris";"Mercury";5000;"blueprint";"Rhino Thrak Helmet"
"2018-12-04 23:25:01";"Kappa";"Sedna";13100;"";""
"2018-12-04 23:23:01";"Cerberus";"Pluto";13400;"miscellaneous";"150 ENDO"
"2018-12-04 23:01:01";"Larissa";"Neptune";11900;"resource";"Nitain Extract"
"2018-12-04 22:55:02";"Everest";"Earth";3200;"miscellaneous";"Seeking Fury"
"2018-12-04 22:20:02";"Galilea";"Jupiter";7700;"miscellaneous";"100 ENDO"
"2018-12-04 22:05:02";"Xini";"Eris";11900;"miscellaneous";"150 ENDO"
"2018-12-04 22:05:02";"Valefor";"Europa";9500;"resource";"Argon Crystal"
"2018-12-04 21:53:02";"Shklovsky";"Phobos";6500;"aura";"Sniper Scavenger"
"2018-12-04 21:40:01";"Sycorax";"Uranus";10700;"";""
"2018-12-04 21:09:01";"Suisei";"Mercury";5300;"";""
"2018-12-04 20:54:02";"Sao";"Neptune";11600;"";""
"2018-12-04 20:50:01";"Enceladus";"Saturn";10100;"blueprint";"Nezha Circa Helmet"
"2018-12-04 20:30:01";"Selkie";"Sedna";13100;"miscellaneous";"150 ENDO"
"2018-12-04 20:14:02";"Stribog";"Void";9200;"resource";"Ferrite (3,000x)"
"2018-12-04 20:11:01";"Hydron";"Sedna";0;"resource";"Detonite Injector (3x)"
"2018-12-04 19:47:02";"Ishtar";"Venus";5300;"";""
"2018-12-04 19:45:01";"Ker";"Ceres";7700;"";""
"2018-12-04 19:23:01";"Ara";"Mars";6500;"blueprint";"Mirage Trivelin Helmet"
"2018-12-04 19:18:01";"Valac";"Europa";8900;"";""
"2018-12-04 18:56:02";"Rusalka";"Sedna";0;"resource";"Mutagen Mass (2x)"
"2018-12-04 18:35:01";"Erpo";"Earth";4400;"miscellaneous";"Vigor"
"2018-12-04 18:31:02";"Amalthea";"Jupiter";8300;"";""
"2018-12-04 18:28:01";"Skyresh";"Phobos";6800;"miscellaneous";"100 ENDO"
"2018-12-04 18:14:01";"Rosalind";"Uranus";11300;"resource";"Orokin Cell"
"2018-12-04 17:56:01";"Galatea";"Neptune";11300;"miscellaneous";"150 ENDO"
"2018-12-04 17:32:02";"Caloris";"Mercury";5000;"resource";"Nitain Extract"
"2018-12-04 17:22:01";"Kala-azar";"Eris";14300;"";""
"2018-12-04 17:17:02";"Teshub";"Void";7100;"resource";"Void Traces (20x)"
"2018-12-04 17:09:01";"Monolith";"Phobos";6800;"blueprint";"Vauban Systems"
"2018-12-04 17:03:01";"Ker";"Ceres";7100;"resource";"Oxium (300x)"
"2018-12-04 16:51:01";"Naga";"Sedna";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-12-04 16:34:01";"Pacific";"Earth";4400;"";""
"2018-12-04 16:06:01";"Calypso";"Saturn";10400;"miscellaneous";"100 ENDO"
"2018-12-04 15:48:01";"Hydron";"Sedna";11900;"miscellaneous";"150 ENDO"
"2018-12-04 15:38:01";"Cypress";"Pluto";0;"resource";"Detonite Injector (3x)"
"2018-12-04 15:36:01";"Galilea";"Jupiter";7700;"";""
"2018-12-04 15:34:01";"Outer Terminus";"Pluto";0;"resource";"Detonite Injector (3x)"
"2018-12-04 15:04:01";"Puck";"Uranus";11600;"miscellaneous";"Wildfire"
"2018-12-04 15:00:01";"Adaro";"Sedna";0;"resource";"Detonite Injector (3x)"
"2018-12-04 14:59:02";"Ultor";"Mars";6800;"";""
"2018-12-04 14:56:01";"Xini";"Eris";12500;"blueprint";"Scindo Dagger-axe Skin"
"2018-12-04 14:44:01";"Valefor";"Europa";8900;"miscellaneous";"Hammer Shot"
"2018-12-04 14:09:01";"Ukko";"Void";12200;"resource";"Void Traces (20x)"
"2018-12-04 14:01:01";"Lares";"Mercury";5900;"miscellaneous";"80 ENDO"
"2018-12-04 13:43:01";"Palus";"Pluto";13700;"";""
"2018-12-04 13:15:01";"Salacia";"Neptune";11900;"blueprint";"Nidus Prion Helmet"
"2018-12-04 13:02:01";"Calypso";"Saturn";10100;"miscellaneous";"Accelerated Blast"
"2018-12-04 12:35:02";"Stickney";"Phobos";6800;"";""
"2018-12-04 12:24:01";"Montes";"Venus";5000;"resource";"Tellurium"
"2018-12-04 12:22:01";"Carme";"Jupiter";8000;"";""
"2018-12-04 12:16:01";"Kelpie";"Sedna";14000;"resource";"Kavat Genetic Code (5x)"
"2018-12-04 12:05:01";"Nimus";"Eris";12500;"resource";"Nitain Extract"
"2018-12-04 11:50:01";"Augustus";"Mars";5600;"";""
"2018-12-04 11:43:01";"Garus";"Kuva Fortress";12500;"resource";"Synthula (5x)"
"2018-12-04 11:37:02";"Valefor";"Europa";9200;"";""
"2018-12-04 11:01:02";"Draco";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-12-04 10:42:01";"Sycorax";"Uranus";10400;"miscellaneous";"150 ENDO"
"2018-12-04 10:33:02";"Pallas";"Ceres";7100;"blueprint";"Jaw Sword"
"2018-12-04 10:15:01";"V Prime";"Venus";4700;"blueprint";"Octavia Cadenza Helmet"
"2018-12-04 09:47:01";"Minthe";"Pluto";12200;"miscellaneous";"150 ENDO"
"2018-12-04 09:41:02";"Ker";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-12-04 09:41:01";"Exta";"Ceres";0;"resource";"Mutagen Mass"
"2018-12-04 09:41:01";"Lex";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-12-04 09:40:01";"Calypso";"Saturn";10400;"resource";"Neurodes"
"2018-12-04 09:24:01";"Eurasia";"Earth";4100;"";""
"2018-12-04 09:12:02";"Valefor";"Europa";9500;"resource";"Orokin Cell"
"2018-12-04 08:48:02";"Monolith";"Phobos";7100;"miscellaneous";"100 ENDO"
"2018-12-04 08:33:01";"Oxomoco";"Void";12800;"resource";"Void Traces (20x)"
"2018-12-04 08:23:01";"Pallas";"Ceres";6800;"blueprint";"Valkyr Kara Helmet"
"2018-12-04 08:10:01";"Cressida";"Uranus";11300;"";""
"2018-12-04 08:02:01";"Lares";"Mercury";5900;"";""
"2018-12-04 07:58:02";"Metis";"Jupiter";7700;"";""
"2018-12-04 07:37:01";"Naeglar";"Eris";12800;"blueprint";"Nova Slipstream Helmet"
"2018-12-04 07:21:01";"Rhea";"Saturn";9500;"miscellaneous";"100 ENDO"
"2018-12-04 07:11:02";"Marid";"Sedna";13100;"resource";"Morphics"
"2018-12-04 07:07:01";"Ludi";"Ceres";0;"resource";"Detonite Injector (3x)"
"2018-12-04 06:35:01";"Sorath";"Europa";8900;"resource";"Nitain Extract"
"2018-12-04 06:27:01";"Teshub";"Void";6500;"resource";"Salvage (300x)"
"2018-12-04 06:26:01";"Salacia";"Neptune";11900;"";""
"2018-12-04 06:15:01";"Stickney";"Phobos";6200;"miscellaneous";"100 ENDO"
"2018-12-04 06:05:01";"Syrtis";"Mars";5900;"";""
"2018-12-04 05:39:01";"Lares";"Mercury";5600;"miscellaneous";"80 ENDO"
"2018-12-04 05:32:02";"Lex";"Ceres";7100;"blueprint";"Plasma Sword"
"2018-12-04 05:26:02";"Minthe";"Pluto";12500;"";""
"2018-12-04 05:21:02";"Caelus";"Uranus";10100;"blueprint";"Forma"
"2018-12-04 05:06:01";"Metis";"Jupiter";7400;"";""
"2018-12-04 04:33:02";"Kokabiel";"Europa";9200;"";""
"2018-12-04 04:25:02";"E Prime";"Earth";3200;"miscellaneous";"80 ENDO"
"2018-12-04 04:02:01";"Dione";"Saturn";0;"resource";"Fieldron (3x)"
"2018-12-04 03:52:02";"Solium";"Eris";13400;"";""
"2018-12-04 03:47:01";"Ukko";"Void";13100;"miscellaneous";"Shred"
"2018-12-04 03:38:02";"Dione";"Saturn";9500;"";""
"2018-12-04 03:01:01";"Tharsis";"Mars";5900;"";""
"2018-12-04 02:39:01";"Bode";"Ceres";7100;"blueprint";"Wukong Dasheng Helmet"
"2018-12-04 02:34:02";"Lares";"Mercury";4700;"";""
"2018-12-04 02:13:02";"Amalthea";"Jupiter";8600;"miscellaneous";"100 ENDO"
"2018-12-04 01:57:01";"Kelpie";"Sedna";14600;"resource";"Nitain Extract"
"2018-12-04 01:56:02";"Outer Terminus";"Pluto";13700;"resource";"Ferrite (3,000x)"
"2018-12-04 01:41:01";"Erpo";"Earth";4400;"";""
"2018-12-04 01:20:01";"Stickney";"Phobos";6200;"miscellaneous";"100 ENDO"
"2018-12-04 01:18:02";"Sycorax";"Uranus";10700;"";""
"2018-12-04 00:52:01";"Sorath";"Europa";8600;"blueprint";"Ember Phoenix Helmet"
"2018-12-04 00:20:01";"Mot";"Void";15800;"resource";"Void Traces (20x)"
"2018-12-04 00:13:01";"Brugia";"Eris";13700;"miscellaneous";"150 ENDO"
"2018-12-03 23:59:01";"Helene";"Saturn";0;"resource";"Fieldron (3x)"
"2018-12-03 23:54:01";"Lex";"Ceres";7100;"blueprint";"Valkyr Kara Helmet"
"2018-12-03 23:37:01";"Caloris";"Mercury";4700;"";""
"2018-12-03 23:31:01";"Acheron";"Pluto";14000;"";""
"2018-12-03 23:31:01";"Ultor";"Mars";6500;"";""
"2018-12-03 23:06:02";"Elara";"Jupiter";0;"resource";"Fieldron (3x)"
"2018-12-03 23:06:02";"Neso";"Neptune";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-12-03 22:44:01";"Desdemona";"Uranus";11000;"resource";"Salvage (300x)"
"2018-12-03 22:33:01";"Stickney";"Phobos";7100;"blueprint";"Loki Swindle Helmet"
"2018-12-03 22:29:01";"Naga";"Sedna";12500;"";""
"2018-12-03 22:19:02";"Calypso";"Saturn";10700;"miscellaneous";"100 ENDO"
"2018-12-03 21:56:02";"Triton";"Neptune";0;"resource";"Fieldron (3x)"
"2018-12-03 21:49:01";"Brugia";"Eris";12800;"";""
"2018-12-03 21:34:02";"Garus";"Kuva Fortress";12800;"resource";"Synthula (5x)"
"2018-12-03 21:34:01";"Sao";"Neptune";11600;"resource";"Nano Spores (3,000x)"
"2018-12-03 21:34:01";"V Prime";"Venus";5300;"";""
"2018-12-03 21:23:01";"E Prime";"Earth";3200;"miscellaneous";"80 ENDO"
"2018-12-03 21:11:01";"Metis";"Jupiter";0;"resource";"Fieldron (3x)"
"2018-12-03 20:53:02";"Hydra";"Pluto";0;"resource";"Karak Wraith Barrel"
"2018-12-03 20:48:01";"Arval";"Mars";5900;"";""
"2018-12-03 20:24:01";"Monolith";"Phobos";7100;"resource";"Nitain Extract"
"2018-12-03 20:22:01";"Taranis";"Void";7100;"blueprint";"Nova Quantum Helmet"
"2018-12-03 20:10:01";"Nuovo";"Ceres";6800;"miscellaneous";"100 ENDO"
"2018-12-03 20:08:02";"Oceanum";"Pluto";12800;"miscellaneous";"150 ENDO"
"2018-12-03 19:56:01";"Caelus";"Uranus";10400;"";""
"2018-12-03 19:21:01";"Nimus";"Eris";14300;"blueprint";"Excalibur Mordred Helmet"
"2018-12-03 19:00:01";"Carme";"Jupiter";0;"resource";"Fieldron (3x)"
"2018-12-03 19:00:01";"Tharsis";"Mars";5900;"";""
"2018-12-03 18:57:01";"Galatea";"Neptune";0;"resource";"Fieldron (3x)"
"2018-12-03 18:55:01";"Naga";"Sedna";12500;"";""
"2018-12-03 18:41:01";"Psamathe";"Neptune";0;"resource";"Fieldron (3x)"
"2018-12-03 18:34:01";"Neso";"Neptune";12200;"miscellaneous";"150 ENDO"
"2018-12-03 18:24:01";"Tessera";"Venus";4400;"blueprint";"Mirage Trivelin Helmet"
"2018-12-03 18:07:01";"Caloris";"Mercury";5300;"";""
"2018-12-03 17:48:01";"Cerberus";"Pluto";14600;"miscellaneous";"150 ENDO"
"2018-12-03 17:42:02";"Dione";"Saturn";9500;"aura";"Physique"
"2018-12-03 17:40:01";"Morax";"Europa";8600;"";""
"2018-12-03 17:25:01";"Lex";"Ceres";7100;"miscellaneous";"Stunning Speed"
"2018-12-03 17:14:01";"E Prime";"Earth";3800;"miscellaneous";"80 ENDO"
"2018-12-03 16:56:01";"Elara";"Jupiter";7400;"aura";"Rejuvenation"
"2018-12-03 16:35:02";"Shklovsky";"Phobos";6200;"";""
"2018-12-03 16:31:02";"Laomedeia";"Neptune";0;"resource";"Mutagen Mass (2x)"
"2018-12-03 16:31:01";"Despina";"Neptune";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-12-03 16:20:01";"Adaro";"Sedna";12800;"";""
"2018-12-03 16:01:01";"Ophelia";"Uranus";10700;"";""
"2018-12-03 15:46:02";"Solium";"Eris";13400;"blueprint";"Oberon Oryx Helmet"
"2018-12-03 15:28:01";"Hepit";"Void";6200;"resource";"Nitain Extract"
"2018-12-03 15:06:01";"Ultor";"Mars";6500;"miscellaneous";"Ice Storm"
"2018-12-03 15:03:02";"Morax";"Europa";8600;"resource";"Argon Crystal"
"2018-12-03 15:02:01";"Montes";"Venus";4100;"";""
"2018-12-03 14:39:01";"Eurasia";"Earth";4400;"resource";"Morphics"
"2018-12-03 14:24:01";"Cinxia";"Ceres";7100;"miscellaneous";"100 ENDO"
"2018-12-03 14:10:02";"Galatea";"Neptune";11300;"aura";"Corrosive Projection"
"2018-12-03 14:05:01";"Charybdis";"Sedna";14300;"";""
"2018-12-03 14:04:02";"Sao";"Neptune";0;"resource";"Mutagen Mass (2x)"
"2018-12-03 13:51:01";"Ananke";"Jupiter";8300;"";""
"2018-12-03 13:24:01";"Ariel";"Uranus";11000;"";""
"2018-12-03 13:00:01";"Minthe";"Pluto";12800;"resource";"Plastids (300x)"
"2018-12-03 12:58:01";"Rhea";"Saturn";10400;"";""
"2018-12-03 12:39:01";"Solium";"Eris";13700;"";""
"2018-12-03 12:35:01";"Eurasia";"Earth";4100;"aura";"Dead Eye"
"2018-12-03 12:10:01";"Hepit";"Void";6200;"resource";"Void Traces (20x)"
"2018-12-03 11:54:01";"Shklovsky";"Phobos";6500;"";""
"2018-12-03 11:50:02";"Salacia";"Neptune";11600;"";""
"2018-12-03 11:21:01";"Carme";"Jupiter";8000;"";""
"2018-12-03 11:14:02";"Cytherean";"Venus";4400;"resource";"Neural Sensors"
"2018-12-03 11:14:01";"Augustus";"Mars";5900;"miscellaneous";"80 ENDO"
"2018-12-03 10:36:01";"Kiste";"Ceres";7400;"resource";"Nitain Extract"
"2018-12-03 10:33:02";"Lares";"Mercury";6200;"";""
"2018-12-03 10:14:01";"Pacific";"Earth";4100;"aura";"Sprint Boost"
"2018-12-03 10:14:01";"Dione";"Saturn";9500;"blueprint";"Loki Essence Helmet"
"2018-12-03 10:00:01";"Aten";"Void";15200;"resource";"Void Traces (20x)"
"2018-12-03 09:54:02";"Oestrus";"Eris";13700;"";""
"2018-12-03 09:40:02";"Cytherean";"Venus";4100;"miscellaneous";"80 ENDO"
"2018-12-03 09:08:01";"Stickney";"Phobos";6500;"resource";"Oxium (300x)"
"2018-12-03 08:41:01";"Paimon";"Europa";9200;"miscellaneous";"100 ENDO"
"2018-12-03 08:41:01";"Carme";"Jupiter";7700;"resource";"Argon Crystal"
"2018-12-03 08:11:01";"Lares";"Mercury";5000;"";""
"2018-12-03 07:59:01";"Salacia";"Neptune";11600;"blueprint";"Volt Storm Helmet"
"2018-12-03 07:31:01";"Rhea";"Saturn";9500;"blueprint";"Loki Enigma Helmet"
"2018-12-03 07:25:01";"Gulliver";"Phobos";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-12-03 07:18:01";"Tharsis";"Mars";5600;"";""
"2018-12-03 07:11:01";"Nimus";"Eris";14000;"miscellaneous";"150 ENDO"
"2018-12-03 06:47:01";"Erpo";"Earth";3200;"";""
"2018-12-03 06:36:01";"Oceanum";"Pluto";12500;"";""
"2018-12-03 06:29:01";"Caelus";"Uranus";10400;"resource";"Polymer Bundle (300x)"
"2018-12-03 06:25:02";"Fossa";"Venus";0;"resource";"Mutagen Mass"
"2018-12-03 06:19:01";"Shklovsky";"Phobos";6500;"";""
"2018-12-03 06:00:01";"Sharpless";"Phobos";0;"resource";"Fieldron (3x)"
"2018-12-03 05:56:02";"Ani";"Void";9800;"resource";"Neurodes"
"2018-12-03 05:28:01";"Nereid";"Neptune";11900;"resource";"Nitain Extract"
"2018-12-03 05:18:01";"M Prime";"Mercury";5300;"";""
"2018-12-03 05:13:01";"Kelpie";"Sedna";14300;"resource";"Nano Spores (3,000x)"
"2018-12-03 04:50:01";"Metis";"Jupiter";7700;"";""
"2018-12-03 04:46:01";"Paimon";"Europa";9500;"blueprint";"Ceramic Dagger"
"2018-12-03 04:16:02";"Aphrodite";"Venus";0;"resource";"Fieldron (3x)"
"2018-12-03 04:12:02";"Lex";"Ceres";7400;"miscellaneous";"100 ENDO"
"2018-12-03 04:02:01";"Isos";"Eris";13700;"blueprint";"Rhino Vanguard Helmet"
"2018-12-03 03:51:02";"Stribog";"Void";8900;"resource";"Void Traces (20x)"
"2018-12-03 03:38:02";"Rhea";"Saturn";10100;"";""
"2018-12-03 03:14:01";"Arval";"Mars";5900;"";""
"2018-12-03 03:08:01";"Lares";"Mercury";5600;"resource";"Argon Crystal"
"2018-12-03 02:42:01";"Pacific";"Earth";4100;"miscellaneous";"Hammer Shot"
"2018-12-03 02:40:02";"Ophelia";"Uranus";11600;"miscellaneous";"150 ENDO"
"2018-12-03 02:39:02";"Nereid";"Neptune";12500;"";""
"2018-12-03 02:28:02";"Cytherean";"Venus";4100;"";""
"2018-12-03 02:05:02";"Amalthea";"Jupiter";8600;"resource";"Nano Spores (3,000x)"
"2018-12-03 01:36:02";"Morax";"Europa";8900;"";""
"2018-12-03 01:36:02";"Anthe";"Saturn";9800;"blueprint";"Forma"
"2018-12-03 01:35:02";"Minthe";"Pluto";12500;"";""
"2018-12-03 01:13:02";"Kelpie";"Sedna";14600;"";""
"2018-12-03 01:02:02";"Ludi";"Ceres";7700;"blueprint";"Trinity Aura Helmet"
"2018-12-03 00:43:01";"Mithra";"Void";14900;"resource";"Nitain Extract"
"2018-12-03 00:23:01";"Syrtis";"Mars";6200;"";""
"2018-12-02 23:48:01";"Laomedeia";"Neptune";11900;"resource";"Alloy Plate (1,500x)"
"2018-12-02 23:34:02";"Gulliver";"Phobos";6800;"resource";"Ferrite (3,000x)"
"2018-12-02 23:18:01";"Amalthea";"Jupiter";8600;"resource";"Oxium (300x)"
"2018-12-02 23:17:01";"Solium";"Eris";13100;"blueprint";"Saryn Hemlock Helmet"
"2018-12-02 23:16:01";"Shklovsky";"Phobos";0;"resource";"Fieldron (3x)"
"2018-12-02 22:53:01";"Selkie";"Sedna";11900;"miscellaneous";"150 ENDO"
"2018-12-02 22:30:01";"Montes";"Venus";4100;"";""
"2018-12-02 22:22:01";"Regna";"Pluto";13400;"blueprint";"Scindo Dagger-axe Skin"
"2018-12-02 21:51:02";"Stribog";"Void";9500;"resource";"Void Traces (20x)"
"2018-12-02 21:41:01";"Sycorax";"Uranus";10700;"miscellaneous";"150 ENDO"
"2018-12-02 21:11:02";"E Prime";"Earth";3500;"blueprint";"Dark Sword"
"2018-12-02 21:11:01";"Nuovo";"Ceres";7400;"";""
"2018-12-02 20:42:02";"Tharsis";"Mars";5600;"miscellaneous";"80 ENDO"
"2018-12-02 20:32:01";"Stickney";"Phobos";6200;"";""
"2018-12-02 20:14:01";"Salacia";"Neptune";11300;"blueprint";"Trinity Aura Helmet"
"2018-12-02 20:04:02";"Nimus";"Eris";13700;"blueprint";"Vauban Esprit Helmet"
"2018-12-02 19:54:02";"Elara";"Jupiter";8600;"";""
"2018-12-02 19:32:01";"Cressida";"Uranus";11600;"resource";"Nano Spores (3,000x)"
"2018-12-02 19:22:01";"M Prime";"Mercury";5300;"";""
"2018-12-02 19:11:02";"Thon";"Ceres";7400;"miscellaneous";"100 ENDO"
"2018-12-02 19:00:01";"Pacific";"Earth";4400;"resource";"Nitain Extract"
"2018-12-02 18:57:02";"Sorath";"Europa";8900;"aura";"Rifle Scavenger"
"2018-12-02 18:34:02";"Hydron";"Sedna";12500;"";""
"2018-12-02 18:16:02";"Arval";"Mars";5900;"miscellaneous";"80 ENDO"
"2018-12-02 18:06:02";"Nereid";"Neptune";12200;"resource";"Salvage (300x)"
"2018-12-02 17:23:01";"Naeglar";"Eris";12800;"";""
"2018-12-02 17:19:01";"Numa";"Saturn";9800;"resource";"Neurodes"
"2018-12-02 17:05:01";"Elara";"Jupiter";8000;"blueprint";"Frost Squall Helmet"
"2018-12-02 16:54:02";"Hepit";"Void";6800;"resource";"Void Traces (20x)"
"2018-12-02 16:50:02";"Cytherean";"Venus";4700;"";""
"2018-12-02 16:25:01";"Hydra";"Pluto";12500;"";""
"2018-12-02 16:12:02";"Eurasia";"Earth";3800;"resource";"Gallium"
"2018-12-02 15:53:01";"Cinxia";"Ceres";7700;"miscellaneous";"100 ENDO"
"2018-12-02 15:42:01";"Naeglar";"Eris";12200;"";""
"2018-12-02 15:38:01";"Rusalka";"Sedna";13100;"resource";"Control Module"
"2018-12-02 15:26:01";"Paimon";"Europa";0;"resource";"Fieldron (3x)"
"2018-12-02 15:14:01";"Arval";"Mars";5900;"blueprint";"Ivara Zirastra Helmet"
"2018-12-02 15:09:01";"Helene";"Saturn";9800;"resource";"Alloy Plate (1,500x)"
"2018-12-02 14:58:01";"Kokabiel";"Europa";9500;"miscellaneous";"100 ENDO"
"2018-12-02 14:30:29";"Titan";"Saturn";0;"resource";"Fieldron (3x)"
"2018-12-02 14:26:01";"M Prime";"Mercury";5000;"miscellaneous";"80 ENDO"
"2018-12-02 14:17:02";"Cassini";"Saturn";0;"resource";"Fieldron (3x)"
"2018-12-02 14:10:02";"Taranis";"Void";6200;"resource";"Nitain Extract"
"2018-12-02 14:09:01";"Ananke";"Jupiter";8300;"blueprint";"Vauban Armistice Helmet"
"2018-12-02 13:39:01";"Erpo";"Earth";4100;"resource";"Neurodes"
"2018-12-02 13:34:01";"Montes";"Venus";4700;"miscellaneous";"80 ENDO"
"2018-12-02 13:22:01";"Oestrus";"Eris";13400;"blueprint";"Hydroid Triton Helmet"
"2018-12-02 12:50:01";"Palus";"Pluto";13400;"";""
"2018-12-02 12:49:01";"Ultor";"Mars";6200;"";""
"2018-12-02 12:29:02";"Abaddon";"Europa";9800;"miscellaneous";"100 ENDO"
"2018-12-02 12:16:02";"Themisto";"Jupiter";0;"resource";"Fieldron (3x)"
"2018-12-02 12:16:02";"Amalthea";"Jupiter";0;"resource";"Fieldron (3x)"
"2018-12-02 12:03:01";"Marid";"Sedna";14000;"resource";"Orokin Cell"
"2018-12-02 12:01:01";"Nereid";"Neptune";12200;"";""
"2018-12-02 11:37:02";"Elion";"Mercury";5300;"";""
"2018-12-02 11:13:02";"Cinxia";"Ceres";8000;"resource";"Plastids (300x)"
"2018-12-02 11:06:01";"Amalthea";"Jupiter";8300;"miscellaneous";"100 ENDO"
"2018-12-02 10:51:01";"V Prime";"Venus";5300;"miscellaneous";"80 ENDO"
"2018-12-02 10:33:01";"Oestrus";"Eris";13100;"";""
"2018-12-02 10:21:01";"Arval";"Mars";5600;"miscellaneous";"80 ENDO"
"2018-12-02 10:12:01";"Kokabiel";"Europa";8900;"miscellaneous";"Blaze"
"2018-12-02 09:49:02";"Thebe";"Jupiter";0;"resource";"Fieldron (3x)"
"2018-12-02 09:38:01";"Palus";"Pluto";13100;"blueprint";"Heat Sword"
"2018-12-02 09:36:01";"Sycorax";"Uranus";10400;"miscellaneous";"150 ENDO"
"2018-12-02 09:21:01";"Sharpless";"Phobos";6500;"blueprint";"Nekros Raknis Helmet"
"2018-12-02 08:56:01";"Charybdis";"Sedna";13700;"";""
"2018-12-02 08:54:02";"E Prime";"Earth";3500;"resource";"Nitain Extract"
"2018-12-02 08:34:01";"Odin";"Mercury";5600;"";""
"2018-12-02 08:26:01";"Callisto";"Jupiter";7700;"blueprint";"Nyx Vespa Helmet"
"2018-12-02 08:25:01";"Tiwaz";"Void";9800;"resource";"Void Traces (20x)"
"2018-12-02 07:56:02";"Stickney";"Phobos";0;"resource";"Fieldron (3x)"
"2018-12-02 07:43:01";"Armaros";"Europa";8900;"";""
"2018-12-02 07:42:01";"Kala-azar";"Eris";12500;"resource";"Control Module"
"2018-12-02 07:12:01";"Syrtis";"Mars";5600;"";""
"2018-12-02 07:04:01";"Shklovsky";"Phobos";6200;"";""
